Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Jeep Compass 2.4 Limited Plus,Ubicación no encontrada,2.4 Limited Plus,Gris,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,83000.0,Asistida,4x2,5.0,174.0,23900.0
Jeep Compass 2.4 Longitude Plus,Ubicación no encontrada,2.4 Longitude Plus,Blanco,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,70000.0,Asistida,4x2,5.0,174.0,26500.0
Jeep Compass 2.4 Limited Plus,Ubicación no encontrada,2.4 Limited Plus,Blanco,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,80000.0,Asistida,4x2,5.0,174.0,26000.0
Jeep Compass 2.4 Sport 170cv Atx,Ubicación no encontrada,2.4 Sport 170cv Atx,Negro,Jeep,Compass,2014,Nafta,5.0,Automática,2.4,SUV,112000.0,Hidráulica,4x4,5.0,170.0,13901.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Blanco,Jeep,Compass,2020,Nafta,5.0,Manual,2.4,SUV,49000.0,Hidráulica,4x2,5.0,174.0,28000.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Blanco,Jeep,Compass,2021,Nafta,5.0,Manual,2.4,SUV,19500.0,Eléctrica,4x2,5.0,174.0,31000.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Negro,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,122000.0,Hidráulica,4x2,5.0,174.0,25000.0
Jeep Compass 2.4 Limited 170cv Atx,Ubicación no encontrada,2.4 Limited 170cv Atx,Gris,Jeep,Compass,2012,Nafta,5.0,Automática,2.4,SUV,237164.0,Hidráulica,4x4,5.0,170.0,11500.0
Jeep Compass 2.4 Sport,Bs.As. G.B.A. Sur,2.4 Sport,Plateado,Jeep,Compass,2020,Nafta,5.0,Manual,2.4,SUV,33000.0,Hidráulica,4x2,5.0,174.0,24000.0
Jeep Compass 1.3 T270 Limited,Ubicación no encontrada,1.3 T270 Limited,,Jeep,Compass,2022,Nafta,5.0,Automática,1.3,SUV,30000.0,Eléctrica,4x2,5.0,175.0,34999.0
Jeep Compass 2.4 Longitude Plus,Ubicación no encontrada,2.4 Longitude Plus,Negro,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,33700.0,Asistida,4x2,5.0,174.0,36500.0
