Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Fiat Toro 1.8 170 E-Torq Evo Freedom S-Design,Bs.As. G.B.A. Oeste,1.8 170 E-Torq Evo Freedom S-Design,Negro,Fiat,Toro,2024,Nafta,4.0,Automática,1.8,Pick-Up,2000.0,Eléctrica,4x2,5.0,130.0,19720.0
Fiat Toro 2.0 350 Multijet Ultra 4x4 At,Ubicación no encontrada,2.0 350 Multijet Ultra 4x4 At,Azul,Fiat,Toro,2022,Diésel,4.0,Automática,2.0,Pick-Up,33000.0,Asistida,4x4,5.0,170.0,23326.67
Fiat Toro 2.0 Freedom 4x4 At,Ubicación no encontrada,2.0 Freedom 4x4 At,Rojo,Fiat,Toro,2021,Diésel,4.0,Automática,2.0,Pick-Up,71558.0,Asistida,4x4,5.0,170.0,21742.67
Fiat Toro 2.0 Freedom 4x4 At,Ubicación no encontrada,2.0 Freedom 4x4 At,Verde,Fiat,Toro,2019,Diésel,4.0,Automática,2.0,Pick-Up,168000.0,Hidráulica,4x4,5.0,170.0,16800.0
Fiat Toro 2.0 Ranch 4x4 At,Capital Federal,2.0 Ranch 4x4 At,,Fiat,Toro,2021,Diésel,4.0,Automática,2.0,Pick-Up,55000.0,Asistida,4x4,5.0,170.0,24150.0
Fiat Toro 2.0 Volcano 4x4 At,Ubicación no encontrada,2.0 Volcano 4x4 At,Rojo,Fiat,Toro,2016,Diésel,4.0,Automática,2.0,Pick-Up,140000.0,Asistida,4x4,5.0,170.0,15990.0
Fiat Toro 1.8,Bs.As. G.B.A. Sur,1.8,Gris,Fiat,Toro,2020,Nafta,4.0,Automática,1.8,Pick-Up,5000.0,Hidráulica,4x2,5.0,170.0,29000.0
Fiat Toro 1.8 Freedom 4X2 At,Ubicación no encontrada,1.8 Freedom 4X2 At,Rojo,Fiat,Toro,2020,Nafta,4.0,Automática,1.8,Pick-Up,110831.0,Eléctrica,4x2,5.0,130.0,14866.67
Fiat Toro 1.8 Freedom 4X2 At,Bs.As. G.B.A. Oeste,1.8 Freedom 4X2 At,Azul,Fiat,Toro,2020,Nafta,4.0,Automática,1.8,Pick-Up,80000.0,Eléctrica,4x2,5.0,130.0,20000.0
Fiat Toro 2.0 Volcano 4x4 At Pack Premium,Ubicación no encontrada,2.0 Volcano 4x4 At Pack Premium,Violeta,Fiat,Toro,2019,Diésel,4.0,Automática,2.0,Pick-Up,41000.0,Hidráulica,4x4,5.0,170.0,19333.33
