Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Renault Sandero 1.6 Privilege Nav 105cv,Ubicación no encontrada,1.6 Privilege Nav 105cv,Gris,Renault,Sandero,2014,Nafta,5.0,Manual,1.6,Hatchback,70600.0,Hidráulica,Delantera,5.0,105.0,7400.0
Renault Sandero 1.6 16v Life,Ubicación no encontrada,1.6 16v Life,Blanco,Renault,Sandero,2023,Nafta,5.0,Manual,1.6,Hatchback,1111.0,Asistida,Delantera,5.0,115.0,15500.0
Renault Sandero 1.6 16v Life,Ubicación no encontrada,1.6 16v Life,Gris,Renault,Sandero,2023,Nafta,5.0,Manual,1.6,Hatchback,22000.0,Asistida,Delantera,5.0,115.0,12333.33
Renault Sandero 1.6 Pack Plus 90cv,Bs.As. G.B.A. Sur,1.6 Pack Plus 90cv,Negro,Renault,Sandero,2012,Nafta,5.0,Manual,1.6,Hatchback,184000.0,Hidráulica,Delantera,5.0,90.0,6300.0
Renault Sandero 1.6 Expression Pack 90cv,Chaco,1.6 Expression Pack 90cv,Blanco,Renault,Sandero,2017,Nafta,5.0,Manual,1.6,Hatchback,46000.0,Asistida,Delantera,5.0,90.0,6666.67
Renault Sandero 1.6 Privilege Nav 105cv,Ubicación no encontrada,1.6 Privilege Nav 105cv,,Renault,Sandero,2014,Nafta,5.0,Manual,1.6,Hatchback,140000.0,Hidráulica,Delantera,5.0,105.0,7000.0
Renault Sandero 1.6 Privilege Nav 105cv,Ubicación no encontrada,1.6 Privilege Nav 105cv,,Renault,Sandero,2013,Nafta,5.0,Manual,1.6,Hatchback,130000.0,Hidráulica,Delantera,5.0,105.0,7000.0
Renault Sandero 1.6 Luxe 105cv,Bs.As. G.B.A. Sur,1.6 Luxe 105cv,Dorado,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,121000.0,Hidráulica,Delantera,5.0,105.0,7450.0
Renault Sandero 1.6 Privilege 105cv Nac,Ubicación no encontrada,1.6 Privilege 105cv Nac,Azul,Renault,Sandero,2017,Nafta,5.0,Manual,1.6,Hatchback,106000.0,Asistida,Delantera,5.0,105.0,9066.67
Renault Sandero 2.0 Rs 145cv,Ubicación no encontrada,2.0 Rs 145cv,Plateado,Renault,Sandero,2019,Nafta,5.0,Manual,2.0,Hatchback,31300.0,Asistida,Delantera,5.0,145.0,15500.0
Renault Sandero 1.5 Dci Confort,Capital Federal,1.5 Dci Confort,Rojo,Renault,Sandero,2008,Diésel,5.0,Manual,1.5,Hatchback,120500.0,Hidráulica,Delantera,5.0,65.0,4533.33
Renault Sandero 2.0 Rs 145cv,Ubicación no encontrada,2.0 Rs 145cv,Gris,Renault,Sandero,2018,Nafta,5.0,Manual,2.0,Hatchback,67000.0,Asistida,Delantera,5.0,145.0,9666.67
Renault Sandero 1.6 Dynamique 90cv Abs,Ubicación no encontrada,1.6 Dynamique 90cv Abs,Rojo,Renault,Sandero,2019,Nafta,5.0,Manual,1.6,Hatchback,105000.0,Asistida,Delantera,5.0,90.0,9333.33
Renault Sandero 1.6 16v Life,Bs.As. G.B.A. Sur,1.6 16v Life,,Renault,Sandero,2023,Nafta,5.0,Manual,1.6,Hatchback,111111.0,Asistida,Delantera,5.0,115.0,5720.93
