Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Ford Ecosport 2.0 Se 143cv 4x2,Ubicación no encontrada,2.0 Se 143cv 4x2,Gris,Ford,Ecosport,2013,Nafta,5.0,Manual,2.0,SUV,101000.0,Eléctrica,4x2,5.0,143.0,9300.0
Ford Ecosport 1.6 Freestyle 110cv 4x2,Ubicación no encontrada,1.6 Freestyle 110cv 4x2,Blanco,Ford,Ecosport,2015,Nafta,5.0,Manual,1.6,SUV,56000.0,Eléctrica,4x2,5.0,110.0,11500.0
Ford Ecosport 1.6 S 110cv 4x2,Ubicación no encontrada,1.6 S 110cv 4x2,Negro,Ford,Ecosport,2017,Nafta,5.0,Manual,1.6,SUV,87000.0,Asistida,4x2,5.0,110.0,11333.33
Ford Ecosport 1.6 Se 110cv 4x2,Bs.As. G.B.A. Sur,1.6 Se 110cv 4x2,Plateado,Ford,Ecosport,2016,Nafta,5.0,Manual,1.6,SUV,40000.0,Hidráulica,4x2,5.0,110.0,13000.0
Ford Ecosport 1.6 Freestyle 110cv 4x2,Ubicación no encontrada,1.6 Freestyle 110cv 4x2,Naranja,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,120000.0,Eléctrica,4x2,5.0,110.0,9066.67
Ford Ecosport 1.6 Se 110cv 4x2,Ubicación no encontrada,1.6 Se 110cv 4x2,Negro,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,118000.0,Eléctrica,4x2,5.0,110.0,8000.0
Ford Ecosport 1.6 My10 Xls 4x2,Tucumán,,,Ford,Ecosport,2010,Nafta,5.0,Manual,1.6,SUV,270000.0,Hidráulica,Delantera,5.0,98.0,4000.0
Ford Ecosport 2.0 Titanium 143cv 4x2,Bs.As. G.B.A. Norte,,,Ford,Ecosport,2015,Nafta,5.0,Manual,2.0,SUV,120000.0,Eléctrica,4x2,5.0,143.0,11000.0
Ford Ecosport 1.6 Se 110cv 4x2,Ubicación no encontrada,,,Ford,Ecosport,2016,Nafta,5.0,Manual,1.6,SUV,86284.0,Hidráulica,4x2,5.0,110.0,11800.0
Ford Ecosport 1.6 Se 110cv 4x2,Ubicación no encontrada,1.6 Se 110cv 4x2,Plateado,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,144000.0,Eléctrica,4x2,5.0,110.0,8666.67
